evaluation_date,vol_amount_26,total_balance,avg_amount_26,avg_amount_12,avg_week_amount_14,weighted_avg_day_26,avg_week_amount_20,vol_amount_13
738679,-0.0,91.44,-219.25,-228.30666666666664,-1321.385,10.5,-83.21,0.0
738460,-0.0,59.35,-30.0,-1135.7233333333334,-2937.85,0.6999999999999993,-6309.09,-0.004131460352294215
738574,0.0,7182.48,0.0,-112.48166666666667,-477.37,0.0,-40.230000000000004,-0.03309081715734169
738498,0.0,783.45,0.0,-278.605,-1043.025,0.0,-23.04,0.0
738456,-0.0,200.46,-233.47,-722.7016666666667,-1235.4,15.5,-319.81,0.0
738460,0.0,291.93,0.0,-113.38000000000002,-2756.94,0.0,-450.52,-0.0
738726,-1.0888192913845953,7.94,-169.5,0.0,-1222.285,6.420353982300885,-78.19,0.0
738713,0.0,183.89,0.0,-525.7514285714286,-565.455,0.0,-23.97,0.0
738689,-0.48503098904240033,407.6,-92.71428571428571,-1740.1242857142859,-6038.15,0.7141756548536193,-329.34,0.0
738562,0.0,234.25,0.0,0.0,-1991.53,0.0,-83.85,0.0
738471,0.0,516.83,0.0,-89.68333333333334,-149.21,0.0,-33.88,-0.0
738457,0.0,-0.75,0.0,-577.0766666666667,-1014.89,0.0,-91.8,-0.4
738708,-0.0,141.61,-65.0,-5.989999999999999,-522.94,0.5,-51.885000000000005,0.0
738494,-0.0,5.57,-29.95,-42.980000000000004,-917.4300000000001,3.5,-237.885,0.0
738551,0.0,72.86,0.0,-315.48,-2222.35,0.0,-15.98,-0.3185523236453402
738725,0.0,4.06,0.0,0.0,-2610.19,0.0,-305.28000000000003,-0.09132111483534128
738571,-0.5437098367410671,161.15,-106.6,-303.2471428571429,-5781.27,9.569418386491558,-332.78,0.0
738688,0.0,217.02,0.0,-40.0,-5569.005,0.0,-169.88,0.0
738525,-0.07370428968378202,1.41,-31.333333333333332,-362.8414285714286,-164.41,4.648936170212767,-21.94,-0.04974758204405981
738603,0.0,-49.95,0.0,-513.3100000000001,-963.31,0.0,-107.775,-0.7807194344764172
738551,-0.31492963144364067,33.52,-296.798,-448.58666666666664,-684.355,1.3232265716076288,-52.684999999999995,0.0
738608,0.0,2164.1,0.0,0.0,-1823.9550000000002,0.0,-108.805,-0.0
738628,0.0,9.09,0.0,-652.4271428571428,-3013.69,0.0,-289.39,-0.3944858054049709
738468,0.0,359.06,0.0,-617.52,-3054.22,0.0,-28.575000000000003,0.0
738464,0.0,123.59,0.0,-642.7585714285715,-1392.77,0.0,-287.51,0.0
738672,0.0,50.79,0.0,-199.80166666666665,-266.46,0.0,-36.98,-0.5925128134594556
738721,0.0,442.28,0.0,-461.08,-1289.92,0.0,-113.505,0.0
738642,-0.9059885598759446,172.02,-309.8385714285714,-172.62428571428572,-1197.1000000000001,0.8021204590408821,-18.71,0.0
738636,0.0,854.7,0.0,-67.45333333333333,-1444.6750000000002,0.0,-16644.34,0.0
738727,-0.2788821400183175,18.35,-415.2685714285714,-383.9883333333334,-2105.57,4.429257485689124,-40.0,-0.5758073333292537
738483,0.0,114.93,0.0,-225.62333333333333,-1147.83,0.0,-7.03,-0.31622776601683794
738638,-0.0,106.11,-30.0,-626.765,-279.115,8.166666666666668,-78.41,-0.25661654761430525
738598,-0.5133475652899463,323.11,-112.0,0.0,-4223.31,0.849489795918366,-242.9,0.0
738473,0.0,0.33,0.0,-50.495,-1843.7450000000001,0.0,-258.43,-0.0
738710,0.0,-44.66,0.0,-463.60166666666663,-656.855,0.0,-3450.2349999999997,0.0
738676,0.0,-88.86,0.0,-699.2133333333333,-1740.3700000000001,0.0,-211.375,0.0
738731,0.0,15.55,0.0,-468.80333333333334,-1104.35,0.0,-35.0,-0.0
738676,0.0,45.0,0.0,-99.77,-303.27,0.0,0.0,-0.515245322427647
738575,-0.3384836424065304,1161.39,-82.27833333333334,-1909.685714285714,-612.485,4.959922620373938,-23.34,-3.831901801929184e-05
738643,0.0,0.01,0.0,-199.76000000000002,-848.52,0.0,-44.995,-0.05991361801412846
738528,0.0,-13.17,0.0,-307.8828571428572,-869.9549999999999,0.0,-179.685,-0.056921600921836575
738512,0.0,20.46,0.0,4313.144285714286,-1854.35,0.0,-141.125,-1.4811384545314596
738505,-0.3912277727692445,0.58,-241.415,-1508.922857142857,-4498.0,12.776639811113643,-590.17,-0.0
738658,0.0,636.12,0.0,-1014.1628571428572,-1165.49,0.0,-22.52,0.0
738532,0.0,89.63,0.0,0.0,-1451.385,0.0,0.0,-0.09150778755925743
738535,0.0,78.09,0.0,-407.83250000000004,-2384.5299999999997,0.0,-90.97,0.0
738515,-0.0,18.0,-300.0,-1896.8933333333334,-1762.72,1.5,-177.49,0.0
738692,0.0,-28.15,0.0,-1113.5528571428572,-3657.465,0.0,-162.235,-0.9064169511080699
738518,0.0,1.08,0.0,-458.7025,-1786.56,0.0,-187.26,-0.0
738484,0.0,391.18,0.0,-18.99,-4735.71,0.0,-2921.94,0.0
738675,0.0,150.54,0.0,-549.3,-593.01,0.0,-172.725,0.0
738454,0.0,178.11,0.0,-719.9983333333333,-1712.575,0.0,-140.0,-0.23891178567230614
738707,0.0,65.43,0.0,-176.48000000000002,-2659.83,0.0,-33.93,-0.0
738485,0.0,0.78,0.0,-160.66,-88.02000000000001,0.0,0.0,-0.049078000391138056
738593,0.0,116.88,0.0,-157.80333333333334,-743.6700000000001,0.0,-22.71,-0.0
738476,-0.49227436360492166,4.15,-122.42857142857143,-714.6357142857142,-3097.92,2.1266044340723447,-91.27,0.0
738732,0.0,-21.52,0.0,-134.2375,-974.8199999999999,0.0,-247.775,-0.0
738643,0.0,473.23,0.0,0.0,-4282.58,0.0,-900.83,0.0
738461,0.0,85.87,0.0,-1141.3916666666667,-5425.0,0.0,-778.3,1.8980361598735287
738600,-0.0,12.73,-54.17,-200.77166666666668,-585.0,5.0,-24.48,0.0
738666,0.0,83.31,0.0,-755.6700000000001,-3234.95,0.0,-2085.56,-0.4297475774174437
738463,0.0,1600.42,0.0,-57.163333333333334,-2027.7849999999999,0.0,-77.675,0.0
738457,-0.512621707671684,678.93,-122.79,599.8866666666667,-2927.57,9.136751092651409,-924.4100000000001,-0.31843572525659886
738453,0.0,175.08,0.0,0.0,-731.99,0.0,-55.33,0.0
738565,0.0,-22.83,0.0,-5.5,-1712.405,0.0,-157.66500000000002,-0.0
738686,-0.09517935232171516,1.68,-839.5,-537.2,-2465.22,9.402322811197141,-564.16,-0.37445000891779306
738715,0.0,205.06,0.0,-332.96000000000004,-565.69,0.0,-179.06,-0.09586022330300578
738648,0.0,8.08,0.0,-185.40000000000003,-1115.655,0.0,-20.564999999999998,-0.4099482859430724
738513,0.0,244.4,0.0,-17.813333333333333,-429.44,0.0,-128.21,-0.4543509515898729
738483,0.0,0.74,0.0,-82.796,-874.23,0.0,-270.55,-0.7263662182497397
738498,-0.6742650555924042,79.51,-82.035,-479.2871428571429,-2054.925,0.6580422990187138,-814.97,-0.1395731276068985
738613,0.0,-167.35,0.0,-300.07,-1983.96,0.0,-148.11,0.0
738549,-0.0,304.76,-20.0,-636.805,-4802.62,7.5,-2170.73,-0.7286758631097665
738455,-0.7091861574297764,425.96,-127.0,-1155.1666666666667,-4306.88,1.7755905511811019,-370.55,-0.4
738459,0.0,0.18,0.0,-3044.725,-6951.37,0.0,-100.0,0.0
738727,0.0,746.68,0.0,-186.33333333333334,-940.78,0.0,-107.625,0.0
738656,0.0,292.43,0.0,-9.98,-6242.7,0.0,0.0,0.0
738650,-0.6357725031893202,76.39,-135.0,-498.9142857142857,-1142.665,3.8703703703703702,-31.57,-0.506489158586033
738635,-1.0510699780071735,3.59,-368.98400000000004,-446.88,-2510.655,3.697320209006353,-108.085,-0.603570508140036
738603,0.0,170.0,0.0,-1289.8766666666668,-864.11,0.0,-95.29,-0.43378542414456484
738705,0.0,27.84,0.0,0.0,-743.3299999999999,0.0,-173.99,0.0
738502,0.0,-79.34,0.0,-155.73999999999998,-766.3399999999999,0.0,-26.28,0.0
738482,0.0,-154.61,0.0,-87.355,-429.16999999999996,0.0,-128.545,0.0
738571,-0.9202062911665646,181.01,-97.888,-336.8442857142857,-1801.91,5.648680124223599,-292.78000000000003,-0.0
738658,0.0,21.27,0.0,-506.74285714285713,-3670.05,0.0,-462.39000000000004,0.0
738666,0.0,9.39,0.0,-103.07714285714287,-493.82,0.0,-112.41,-0.5077353350871924
738674,0.0,146.88,0.0,-100.2325,-537.525,0.0,-130.46999999999997,0.0
738464,0.0,543.75,0.0,-576.1766666666666,-1224.6399999999999,0.0,-337.36,0.0
738700,0.0,1430.1,0.0,-497.58666666666664,-9156.615,0.0,0.0,-0.011645952663453899
738518,0.0,422.5,0.0,-31.025,-622.595,0.0,-141.22500000000002,0.0
738626,0.0,-14.69,0.0,-188.90166666666667,-2268.65,0.0,-99.665,-0.44303025715533445
738610,0.0,1035.87,0.0,-1103.6483333333333,-1269.74,0.0,-244.73000000000002,-0.16522844809444004
738506,0.0,169.73,0.0,0.0,-5001.01,0.0,-191.095,0.0
738621,-0.7460532676703,12.36,-225.57142857142858,0.0,-1444.47,1.7336922102596581,-47.79,-0.4408511520553038
738544,0.0,-19.11,0.0,-80.65333333333335,-305.85499999999996,0.0,-206.105,0.0
738608,0.0,-34.46,0.0,-53.4425,-221.845,0.0,-531.0,0.0
738469,-0.0,662.62,-32.81,-1005.5100000000001,-547.84,5.5,-62.795,-0.09104322362802374
738726,-0.0,155.76,-263.68,-357.298,-4295.38,4.5,-327.335,-0.0
738732,-0.5294117647058824,-149.45,-34.0,-460.41,-1318.38,5.6838235294117645,-738.08,-0.004748274406341244
738640,-0.258999427370769,-18.01,-507.125,-2003.24,-1049.16,2.7819817599211234,-110.235,-0.0
738612,0.0,2.54,0.0,-670.4428571428572,-678.17,0.0,-31.009999999999998,0.0
738518,-0.0,300.2,-211.29,-204.63,-2112.955,6.5,-399.765,0.0
738634,0.0,15.27,0.0,0.0,-2532.725,0.0,-62.245,0.0
738722,0.0,1126.58,0.0,-371.78999999999996,-890.95,0.0,-71.18,0.0
738630,0.0,-14.64,0.0,-447.57714285714286,-2597.7900000000004,0.0,-34.475,-0.0
738462,0.0,-132.77,0.0,-191.64000000000001,-1125.92,0.0,-274.885,0.0
738723,0.0,27.77,0.0,0.0,-834.87,0.0,-103.23,-0.36570787649457315
738678,-0.3625266863764206,107.42,-155.0,-4168.262857142857,-9555.9,3.6316129032258058,-1185.21,-0.05992384424369029
738644,0.0,1237.42,0.0,-327.2366666666667,-650.3100000000001,0.0,-17.43,-0.0
738520,0.0,14.87,0.0,-554.316,-1844.75,0.0,-193.35,0.0
738527,0.0,162.25,0.0,-59.36,-1984.35,0.0,-9.99,0.0
738519,-0.44109732635224735,6.83,-115.66666666666667,-139.57166666666666,-1896.08,2.740634005763688,-934.78,-1.482627430366364
738556,0.0,471.58,0.0,0.0,-1764.86,0.0,-622.62,0.0
738481,0.0,1.89,0.0,196.5,-1812.165,0.0,-117.61500000000001,-0.05280610734648667
738669,0.0,1451.03,0.0,-572.1116666666667,-8092.35,0.0,-230.23000000000002,-0.4834604137487027
738631,-0.7167656834236682,2.62,-157.95000000000002,-93.90666666666665,-1048.74,3.2351482536667717,-381.15,-0.5506187429287983
738587,-0.3535533905932738,47.54,-120.0,-328.7057142857143,-1124.35,2.75,-145.28,-0.09308699317066214
738528,0.0,6.41,0.0,0.0,-1786.62,0.0,-20.805,0.0
738623,0.0,52.06,0.0,-26.99,-1562.995,0.0,-221.64,0.0
738596,0.0,97.5,0.0,-11.979999999999999,-312.595,0.0,-41.050000000000004,-0.30756534816648073
738570,-0.3038806001793427,123.32,-121.0,-287.3866666666667,-861.0,4.508264462809919,-145.6,0.0
738716,0.0,65.65,0.0,-81.27428571428572,-2191.12,0.0,-18.36,-0.0
738685,-1.2795049732610426,18.05,-259.9557142857143,-35.20857142857143,-1150.84,1.217759618396542,-286.38,0.0
738665,0.0,662.19,0.0,-250.375,-1354.4450000000002,0.0,-1002.935,0.0
738484,-0.0,458.76,-50.0,-108.0,-944.6600000000001,10.5,-182.39,0.0
738512,-1.1597916080609203,37.6,-142.14,-267.6457142857143,-461.51,2.3876694338914675,-97.16,0.0
738614,-0.01028077231034386,138.2,-87.0,550.2171428571429,-717.65,0.10659003831417557,-139.19,0.0
738480,0.0,1450.42,0.0,-373.63999999999993,-3925.6600000000003,0.0,-181.71,-0.08577049809260724
738708,0.0,228.86,0.0,-41.99,-3401.91,0.0,-33.07,0.0
738728,0.0,19.55,0.0,-9.65,-933.85,0.0,-50.19,-0.0
738730,-0.0,68.87,-30.0,-213.93000000000004,-1125.715,12.5,-264.40500000000003,0.0
738701,-0.128564869306645,910.14,-13.75,-10.34,-2311.585,7.681818181818182,-50.86,0.0
738453,0.0,37.07,0.0,-501.145,-192.87,0.0,0.0,0.0
738459,0.0,-85.59,0.0,-71.98666666666666,-106.685,0.0,-85.685,0.0
738569,-0.5327492325762352,0.03,-207.5,-3008.4249999999997,0.0,5.007630522088354,0.0,0.0
738463,0.0,865.03,0.0,-163.315,-138.44,0.0,-16.74,-0.0
738588,0.0,636.22,0.0,-58.99333333333333,-929.1099999999999,0.0,-22.5,0.0
738718,0.0,-0.61,0.0,-5.99,-592.465,0.0,-18.975,-0.0
738580,-0.08056050267762219,-9.97,-143.33333333333334,-46.11666666666667,-212.88,6.05813953488372,-12.95,0.0
738467,0.0,330.75,0.0,-618.5166666666668,-4366.07,0.0,-399.46,-0.9287236853442687
738487,-0.8400269074881692,-23.86,-543.964,-104.48666666666668,-1771.345,0.8307976263135046,-46.92,0.0
738643,0.0,1.85,0.0,-75.0,-1647.84,0.0,-213.23000000000002,-0.9600865858611665
738490,0.0,8.74,0.0,-286.675,-648.4100000000001,0.0,-203.78500000000003,-0.13524233109796488
738504,-0.628539361054709,-24.25,-45.0,-37.5,-710.125,0.6666666666666679,0.0,0.0
738454,0.0,50.96,0.0,-96.78857142857143,-808.125,0.0,-96.91499999999999,0.0
738476,-0.43969904308721514,93.87,-59.0,-4527.2642857142855,-3448.76,2.731638418079097,-251.44,0.0
738478,-0.6736059991176245,19.44,-183.2,-439.1042857142857,-2447.19,1.8602620087336241,0.0,-0.7811554183802512
738545,0.0,1009.3,0.0,-52.8,-1848.225,0.0,-89.52000000000001,0.0
738485,-1.8214537672219762,160.33,-187.878,-143.265,-8417.8,2.3903011528758036,-128.34,-0.0
738672,0.0,82.11,0.0,0.0,-2080.67,0.0,-10.99,0.0
738460,0.0,213.65,0.0,830.89,-1914.285,0.0,-100.325,0.0
738714,0.0,739.06,0.0,0.0,-442.32,0.0,0.0,0.0
738513,0.0,318.33,0.0,-506.95,-2941.79,0.0,-43.19,0.0
738455,-0.07407407407407407,117.3,-33.75,-308.45200000000006,-793.2,11.092592592592592,-49.31,0.0
738623,-0.10188534162169867,-504.6,-79.33333333333333,-997.8971428571429,-2132.53,1.5504201680672267,-35.94,-0.06152520294137624
738631,0.0,799.2,0.0,-496.27666666666664,-1169.31,0.0,-21.64,-0.4818211772122639
738471,-0.7696490247376419,1.85,-978.0,-559.885,-2244.95,2.872188139059304,-696.1800000000001,0.0
738574,0.0,-224.63,0.0,-6.95,-3398.2799999999997,0.0,-31.94,0.0
738500,-0.0,660.48,-257.0,-304.0028571428571,-3342.44,4.5,-207.8,-0.34026482694134547
738639,0.0,1042.19,0.0,-156.0,-3851.45,0.0,-454.95,-0.1722838473013835
738471,-1.7740104047955725,37.49,-341.61249999999995,-1144.4571428571428,-6431.59,8.130107212118995,-1264.6,0.0
738567,-0.10548044173805345,5.76,-96.89,-247.72750000000002,-1948.95,5.843069460212613,-285.37,0.0
738521,0.0,0.4,0.0,-226.31799999999998,-438.59000000000003,0.0,-107.65,0.0
738557,0.0,190.35,0.0,-198.0683333333333,-4063.36,0.0,-2714.7,-0.0
738541,-0.0,0.01,-8.55,-490.94,-1524.62,14.5,-44.790000000000006,0.0
738613,-0.6153802546505185,196.77,-136.5,-2156.9100000000003,-3906.58,5.663614163614163,-686.85,-0.43071468388394263
738673,0.0,76.18,0.0,-231.67285714285714,-6.81,0.0,-161.73000000000002,0.0
738585,-0.7318307945147485,492.46,-143.0,-233.52833333333334,-1770.3200000000002,4.24125874125874,-124.43,-0.0
738613,-0.7656564174949312,368.0,-68.49,-147.47,-871.1949999999999,2.288399766389256,-269.74,-0.0
738639,0.0,602.23,0.0,-244.64666666666668,-769.675,0.0,-316.26,-0.0
738493,0.0,5.87,0.0,-61.487500000000004,-731.89,0.0,-54.21000000000001,-0.0
738674,-0.0,-3.73,-40.53,0.0,-668.74,6.5,-973.84,-0.37267799624996495
738732,0.0,73.06,0.0,-767.6150000000001,-1043.62,0.0,-236.9,-0.045563986462320516
738639,-0.0,0.41,-250.0,52.519999999999996,-2033.5,4.5,-405.09000000000003,0.0
738532,0.0,1128.93,0.0,-109.97999999999999,-735.14,0.0,-16.74,-0.04561259892951104
738511,0.0,0.01,0.0,-250.36333333333332,-578.1949999999999,0.0,-25.16,-0.44158943919047766
738614,0.0,130.87,0.0,-300.75,-958.275,0.0,-28.830000000000002,0.0
738565,0.0,-48.31,0.0,-282.66,-1108.21,0.0,0.0,0.0
738523,-0.6617304838803552,62.98,-451.055,-1090.135,-5635.5199999999995,7.602049639179257,-861.97,-0.02445795072750053
738548,-0.4910486910241356,5.11,-192.375,-76.49000000000001,-1318.685,0.9593892137751787,-148.70999999999998,-0.05622393799629949
738484,0.0,-35.46,0.0,0.0,-558.01,0.0,-449.375,0.0
738475,-0.20203050891044216,0.01,-87.5,-761.04,-669.1949999999999,10.214285714285715,0.0,-0.37126393361644616
738573,-0.7071067811865476,78.49,-100.0,-92.07142857142857,-968.855,10.75,-111.715,0.0
738457,0.0,428.52,0.0,-441.96166666666664,-1116.85,0.0,-320.34,-0.1756861937317934
738499,0.0,54.48,0.0,-7.74,-78.39999999999999,0.0,0.0,0.0
738673,0.0,20.25,0.0,-319.21,-580.54,0.0,-4483.46,-0.0
738650,0.0,56.49,0.0,-454.1666666666667,-1339.09,0.0,-798.7,-0.0
738727,-0.450781401726978,918.58,-276.2,-1104.2,-14614.64,4.0068790731354085,-837.37,-0.3133221723408342
738453,0.0,278.53,0.0,-251.32,-830.99,0.0,-91.23,0.0
738605,-1.3320328441290483,2341.58,-159.17499999999998,-716.9016666666666,-7235.24,1.7377362441756965,-610.35,0.0
738463,-1.0082192382468476,1898.04,-209.0,-134.26666666666668,-1100.3600000000001,1.6483253588516753,-13.98,0.0
738645,-0.7974299901591213,596.55,-153.14666666666668,-937.03,-4662.255,7.804718788089847,-333.495,-0.39629190159527805
738606,0.0,849.66,0.0,0.0,-2823.165,0.0,-191.835,-0.768383765663836
738677,-0.690186050461642,-22.6,-333.384,0.0,-2474.46,3.679996640510641,-260.92,-0.934789113644369
738704,0.0,507.43,0.0,-30.6675,-421.625,0.0,-195.42,0.0
738567,-0.5655805156387843,466.76,-378.14285714285717,-10.19833333333332,-4855.38,5.135058556856819,-937.51,0.0
738518,0.0,6.96,0.0,0.0,-5137.700000000001,0.0,-175.21,-0.557228947755161
738617,0.0,67.67,0.0,-1084.6066666666666,-3731.96,0.0,-629.8,-0.005702474041826997
738492,0.0,411.23,0.0,-215.49,-1750.86,0.0,-310.47,0.0
738727,-1.1104944124687042,150.91,-315.21750000000003,-444.09999999999997,-3336.38,0.4898562103944073,-126.67,0.0
738685,0.0,39.97,0.0,-246.42333333333332,-2111.7749999999996,0.0,-224.72000000000003,0.0
738625,0.0,155.88,0.0,-232.15666666666667,-839.95,0.0,-301.57,-0.5867991641675029
738654,-0.0,153.81,-144.0,-676.88,-1091.81,12.5,-44.99,0.0
738646,-0.6443451037382661,4.69,-81.0,-158.06857142857143,-966.75,2.6419753086419746,-356.79,-0.04706157792615425
738534,0.0,0.0,0.0,-192.64749999999998,-50.99,0.0,0.0,0.0
738484,0.0,119.33,0.0,-50.7025,-270.52,0.0,-27.78,0.0
738540,0.0,0.51,0.0,-179.32333333333335,-727.39,0.0,-5.39,0.0
738667,0.0,4916.68,0.0,-483.43999999999994,-8475.5,0.0,-408.405,-0.12981284497814025
738612,0.0,8.51,0.0,-299.7883333333333,-260.515,0.0,-178.08999999999997,-0.0
738647,-0.4898979485566356,529.48,-50.0,360.505,-3161.23,3.5,-632.79,-0.546331462563159
738487,0.0,615.57,0.0,-95.86500000000001,-531.63,0.0,-231.46,-0.0
738459,0.0,23.92,0.0,-180.73999999999998,-1892.41,0.0,-21.32,-0.0
738658,0.0,-4.35,0.0,-168.02,-808.315,0.0,-129.995,0.0
738683,-0.31170116532463293,185.29,-48.195,-291.2857142857143,-2263.88,2.34899885880278,-102.17,0.0
738582,-0.5702623800033528,906.75,-110.005,-359.0366666666667,-2155.17,0.6919912731239464,-1674.88,0.0
738478,0.0,87.12,0.0,0.0,-3455.12,0.0,-449.585,-0.036325196673831564
738719,0.0,-3.42,0.0,-431.8442857142858,-1095.56,0.0,-195.515,-0.0
738658,0.0,3.41,0.0,-57.230000000000004,-1991.21,0.0,-38.480000000000004,0.0
738575,0.0,22.03,0.0,-152.64833333333334,-1713.0549999999998,0.0,-147.075,0.0
738611,0.0,-42.04,0.0,-1783.5466666666669,-6322.65,0.0,-1281.11,-0.26767452505346767
738478,0.0,1060.53,0.0,0.0,-8309.975,0.0,-92.99499999999999,-0.005690891754959188
738552,0.0,1383.37,0.0,-2999.296,-2737.01,0.0,-165.67000000000002,-0.0
738641,0.0,868.08,0.0,-42.989999999999995,-781.825,0.0,-88.52,-0.0
738677,0.0,-35.69,0.0,-307.796,-3481.7,0.0,-30.97,0.0
738482,0.0,2545.51,0.0,-401.47333333333336,-2411.82,0.0,-318.72,-0.7309618468240291
738644,0.0,139.01,0.0,-57.330000000000005,-1847.36,0.0,-439.41,-0.0
738681,0.0,-7.15,0.0,-611.0166666666668,-557.51,0.0,-318.3,0.0
738611,0.0,6.25,0.0,-163.32500000000002,-1627.6100000000001,0.0,-68.375,-0.0
738577,0.0,259.15,0.0,-106.0,-572.83,0.0,-113.21000000000001,-0.08139902128095484
738489,0.0,0.0,0.0,-20.244999999999997,-775.23,0.0,-33.3,0.0
738510,0.0,985.7,0.0,-1385.7328571428573,-4857.2,0.0,-419.33000000000004,-1.024045076905056
738464,0.0,-24.79,0.0,-257.165,-792.8199999999999,0.0,-9.99,-0.04222111792096879
738566,0.0,795.93,0.0,0.0,-624.9,0.0,0.0,0.0
738719,-0.4714045207910317,59.53,-75.0,-324.49,-3264.14,3.166666666666668,-340.79,-0.0
738647,0.0,618.71,0.0,-352.298,-349.545,0.0,-18.13,-0.06649242797059335
738502,0.0,121.73,0.0,-124.64,-2930.35,0.0,-279.14,-2.0332560082400278e-16
738721,0.0,1.46,0.0,-26.0,-43.165,0.0,0.0,0.0
738637,0.0,1645.89,0.0,-254.8016666666667,-943.645,0.0,-194.01999999999998,-0.0
738704,-0.47331208657019486,1238.48,-136.85399999999998,100.0,-2797.8,4.3144445905855875,-220.9,0.0
738588,0.0,3.24,0.0,0.0,-2023.505,0.0,0.0,-0.9754186328692667
738512,0.0,1.64,0.0,-935.9771428571428,-328.0,0.0,-15.98,0.0
738658,-1.075296596983872,-79.77,-100.24333333333334,-500.38,-4472.13,7.859757922388855,-347.01,-0.0
738478,0.0,-13.99,0.0,-236.85999999999999,-668.155,0.0,0.0,0.0
738462,-1.212589303522705,307.44,-547.58,-372.91333333333336,-2640.17,2.44521348478761,-1163.71,0.0
738545,-0.0,180.37,-40.0,-300.8,-784.79,11.5,-36.785000000000004,0.0
738580,-0.15694608106099844,-47.82,-162.40333333333334,-354.83,-831.69,0.16819236058373654,-75.97999999999999,-0.5904331660770985
738490,-0.197995399174661,230.98,-150.71999999999997,-796.5866666666667,-4317.46,12.3380440552017,-81.89,-0.0
738671,0.0,751.41,0.0,-279.23,-1850.6150000000002,0.0,-397.79499999999996,-0.4714045207910317
738653,-0.3698712393898864,135.0,-162.5,-335.68,-2922.255,3.5153846153846153,-77.815,-0.4310074310273495
738477,0.0,-536.55,0.0,-229.44,-754.2,0.0,-106.24499999999999,0.0
738613,0.0,181.89,0.0,0.0,-801.65,0.0,-45.83,-0.0
738672,0.0,0.34,0.0,0.0,-474.53999999999996,0.0,-148.145,0.0
738730,-0.0,1477.63,-140.3,-2594.624,-2290.105,4.5,-389.28499999999997,-0.0
738499,-0.704618475879907,268.13,-68.732,0.0,-440.86,2.3575918058546286,0.0,0.0
738571,0.0,-49.99,0.0,-504.0016666666667,-822.1,0.0,-84.95,0.0
738552,0.0,316.88,0.0,-201.48333333333335,-2328.53,0.0,-298.19,-0.0
738460,0.0,-47.95,0.0,-146.248,-2679.22,0.0,-179.26999999999998,-0.48736161190513466
738724,-0.0,-21.37,-617.23,-280.915,-1711.845,7.5,-50.725,0.0
738542,0.0,0.01,0.0,-37.73,-654.475,0.0,-23.235,0.0
738664,-0.0,271.81,-67.42999999999999,-400.18666666666667,-1487.69,9.325300311434084,-46.730000000000004,0.0
738491,-0.1844626385704037,-27.74,-57.5,-369.8633333333333,-661.94,7.195652173913043,-83.57,0.0
738650,0.0,119.08,0.0,-316.3433333333333,-1193.75,0.0,-33.265,-0.0
738473,0.0,13.98,0.0,-95.992,-1206.705,0.0,-10.0,0.0
738715,-0.289302731440862,166.83,-224.42857142857142,-317.8442857142857,-2334.47,1.1499045194143847,-453.86,0.0
738721,0.0,-159.57,0.0,0.0,-1392.3799999999999,0.0,-135.23,0.0
738497,-0.44055169683516127,-2.01,-98.0,-290.3416666666667,-206.25,7.023809523809524,-131.18,-0.0
738462,0.0,684.31,0.0,-1260.385,-2129.6400000000003,0.0,-621.635,0.0
738498,-0.6460629414405351,-2.03,-244.935,-93.75,-2656.16,0.2264376263090213,-332.3,0.0
738509,-0.0,-114.6,-31.89,-25.0,-2697.255,13.499999999999996,-104.995,-0.0
738509,0.0,0.14,0.0,-9.877500000000008,-1321.05,0.0,-217.945,0.0
738617,0.0,7.88,0.0,0.0,-703.42,0.0,-134.9,0.0
738728,0.0,-31.96,0.0,-77.3625,-273.78,0.0,-415.275,0.0
738461,0.0,3.5,0.0,-331.50857142857143,-666.74,0.0,-155.84,-0.0
738717,-0.9964528872190944,49.49,-333.37,-364.68199999999996,-809.8800000000001,1.3025917149113617,-5.26,-0.3849001794597505
738672,-1.120570218011553,133.37,-615.6560000000001,-105.44,-1180.8049999999998,2.8145262939043896,-301.19,0.0
738525,0.0,94.44,0.0,-137.99,-1464.24,0.0,-10.94,0.0
738707,0.0,10.15,0.0,0.0,-1364.7849999999999,0.0,-94.595,-0.372677996249965
738648,0.0,60.42,0.0,-38.82333333333333,-453.33500000000004,0.0,-19.21,-0.2906985425657493
738525,-0.6060915267313265,73.97,-70.0,-493.3516666666667,-1173.445,5.214285714285715,-31.985,-0.0
738717,0.0,79.09,0.0,-262.44,-6134.495000000001,0.0,-84.395,-0.13108668729860934
738630,0.0,69.52,0.0,-389.16333333333336,-700.06,0.0,-461.43,-0.0
738727,-0.9981453100093772,6.5,-111.025,-1156.9883333333335,-1540.73,2.3995721684305344,-70.42,0.0
738483,0.0,20.15,0.0,-269.73,-10631.89,0.0,-478.34000000000003,0.0
738508,-0.0,99.48,-16.5,-570.368,-908.7400000000001,3.5,-140.60000000000002,-0.00011403415366535269
738519,0.0,734.93,0.0,-164.8525,-110.62,0.0,-34.98,0.0
738673,-0.0,1370.99,-70.0,-174.64600000000002,-1240.71,7.5,-26.15,-0.4138959525711372
738592,-0.2557922741210141,45.55,-64.0,-108.798,-1965.04,1.1041666666666679,0.0,-0.0
738457,0.0,408.34,0.0,-114.86500000000001,-11.22,0.0,-47.82,0.0
738482,0.0,79.61,0.0,-23.2375,-1069.62,0.0,-62.14,0.0
738679,0.0,52.18,0.0,-557.8114285714286,-632.38,0.0,-31.7,-0.0
